"INDICATOR","HFA_1"

"HFA_1","Mid-year population, by sex"

"UNIT_TYPE","Unit"
"NUM_PERS","number of persons"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"
"CAH","Child and Adolescent Health and Development Strategy Indicators"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"DNK","","ALL","2017","5760694"
"DNK","","ALL","2018","5789957"
"DNK","","ALL","2019","5814461"
"DNK","","ALL","2020","5825337"
"DNK","","ALL","2021","5850189"
"DNK","","ALL","2022","5882261"
"DNK","","ALL","2023","5882261"
"ESP","","ALL","1970","33775900"
"ESP","","ALL","1971","34140000"
"ESP","","ALL","1972","34358100"
"ESP","","ALL","1973","34610000"
"ESP","","ALL","1974","34829300"
"ESP","","ALL","1975","35218000"
"ESP","","ALL","1976","35937000"
"ESP","","ALL","1977","36367400"
"ESP","","ALL","1978","36777500"
"ESP","","ALL","1979","37107700"
"ESP","","ALL","1980","37541800"
"ESP","","ALL","1981","37750800"
"ESP","","ALL","1982","37961300"
"ESP","","ALL","1983","38172100"
"ESP","","ALL","1984","38341800"
"ESP","","ALL","1985","38504800"
"ESP","","ALL","1986","38604000"
"ESP","","ALL","1987","38716400"
"ESP","","ALL","1988","38809000"
"ESP","","ALL","1989","38888200"
"ESP","","ALL","1990","38959200"
"ESP","","ALL","1991","39024900"
"ESP","","ALL","1992","39005700"
"ESP","","ALL","1993","39086100"
"ESP","","ALL","1994","39149500"
"ESP","","ALL","1995","39209700"
"ESP","","ALL","1996","39270300"
"ESP","","ALL","1997","39323300"
"ESP","","ALL","1998","39371200"
"ESP","","ALL","1999","39626153"
"ESP","","ALL","2000","40173504"
"ESP","","ALL","2001","40614353"
"ESP","","ALL","2002","41314019"
"ESP","","ALL","2003","42004575"
"ESP","","ALL","2004","42691751"
"ESP","","ALL","2005","43398190"
"ESP","","ALL","2006","44068244"
"ESP","","ALL","2007","44873567"
"ESP","","ALL","2008","45593385"
"ESP","","ALL","2009","45929477"
"ESP","","ALL","2010","46072831"
"ESP","","ALL","2011","46125154"
"ESP","","ALL","2012","46766399"
"ESP","","ALL","2013","46593236"
"ESP","","ALL","2014","46433050"
"ESP","","ALL","2015","46384379"
"ESP","","ALL","2016","46427100"
"ESP","","ALL","2017","46510461"
"ESP","","ALL","2018","46715383"
"ESP","","ALL","2019","47087778"
"ESP","","ALL","2020","47344852"
"ESP","","ALL","2021","47443763"
"ESP","","ALL","2022","47786044"
"ESP","","ALL","2023","48373336"
"EST","","ALL","1970","1360076"
"EST","","ALL","1971","1376955"
"EST","","ALL","1972","1392518"
"EST","","ALL","1973","1405951"
"EST","","ALL","1974","1418169"
"EST","","ALL","1975","1429352"
"EST","","ALL","1976","1439576"
"EST","","ALL","1977","1450211"
"EST","","ALL","1978","1460188"
"EST","","ALL","1979","1468333"
"EST","","ALL","1980","1477219"
"EST","","ALL","1981","1487666"
"EST","","ALL","1982","1498414"
"EST","","ALL","1983","1508745"
"EST","","ALL","1984","1518617"
"EST","","ALL","1985","1528781"
"EST","","ALL","1986","1540190"
"EST","","ALL","1987","1552221"
"EST","","ALL","1988","1561900"
"EST","","ALL","1989","1568131"
"EST","","ALL","1990","1569174"
"EST","","ALL","1991","1561314"
"EST","","ALL","1992","1533091"
"EST","","ALL","1993","1494128"
"EST","","ALL","1994","1462514"
"EST","","ALL","1995","1436634"
"EST","","ALL","1996","1415594"
"EST","","ALL","1997","1399535"
"EST","","ALL","1998","1386156"
"EST","","ALL","1999","1375654"
"EST","","ALL","2000","1396985"
"EST","","ALL","2001","1388115"
"EST","","ALL","2002","1379350"
"EST","","ALL","2003","1370720"
"EST","","ALL","2004","1362550"
"EST","","ALL","2005","1354775"
"EST","","ALL","2006","1346810"
"EST","","ALL","2007","1340680"
"EST","","ALL","2008","1337090"
"EST","","ALL","2009","1334515"
"EST","","ALL","2010","1331475"
"EST","","ALL","2011","1327439"
"EST","","ALL","2012","1322696"
"EST","","ALL","2013","1317997"
"EST","","ALL","2014","1316203"
"EST","","ALL","2015","1314608"
"EST","","ALL","2016","1315790"
"EST","","ALL","2017","1317384"
"EST","","ALL","2018","1321977"
"EST","","ALL","2019","1326855"
"EST","","ALL","2020","1329479"
"EST","","ALL","2021","1330932"
"EST","","ALL","2022","1348840"
"EST","","ALL","2023","1366188"
"","EU_AFTER_MAY2004","ALL","1980","107372221.5"
"","EU_AFTER_MAY2004","ALL","1981","107950292.5"
"","EU_AFTER_MAY2004","ALL","1982","108557849.5"
"","EU_AFTER_MAY2004","ALL","1983","109134259"
"","EU_AFTER_MAY2004","ALL","1984","109667637"
"","EU_AFTER_MAY2004","ALL","1985","110244268"
"","EU_AFTER_MAY2004","ALL","1986","110713995"
"","EU_AFTER_MAY2004","ALL","1987","111183340.5"
"","EU_AFTER_MAY2004","ALL","1988","111634622.5"
"","EU_AFTER_MAY2004","ALL","1989","111811729"
"","EU_AFTER_MAY2004","ALL","1990","111718070.5"
"","EU_AFTER_MAY2004","ALL","1991","111683946"
"","EU_AFTER_MAY2004","ALL","1992","111285150"
"","EU_AFTER_MAY2004","ALL","1993","111199333"
"","EU_AFTER_MAY2004","ALL","1994","111157839"
"","EU_AFTER_MAY2004","ALL","1995","111033938"
"","EU_AFTER_MAY2004","ALL","1996","110581910"
"","EU_AFTER_MAY2004","ALL","1997","110497578"
"","EU_AFTER_MAY2004","ALL","1998","110263839"
"","EU_AFTER_MAY2004","ALL","1999","110133385"
"","EU_AFTER_MAY2004","ALL","2000","109835173"
"","EU_AFTER_MAY2004","ALL","2001","108946082"
"","EU_AFTER_MAY2004","ALL","2002","109123594"
"","EU_AFTER_MAY2004","ALL","2003","108095842"
"","EU_AFTER_MAY2004","ALL","2004","107903947"
"","EU_AFTER_MAY2004","ALL","2005","107739381"
"","EU_AFTER_MAY2004","ALL","2006","107589097"
"","EU_AFTER_MAY2004","ALL","2007","107495682"
"","EU_AFTER_MAY2004","ALL","2008","107505727"
"","EU_AFTER_MAY2004","ALL","2009","107476884"
"","EU_AFTER_MAY2004","ALL","2010","107198655"
"","EU_AFTER_MAY2004","ALL","2011","106824085"
"","EU_AFTER_MAY2004","ALL","2012","106470725.5"
"","EU_AFTER_MAY2004","ALL","2013","107362286"
"","EU_AFTER_MAY2004","ALL","2014","107782980"
"","EU_AFTER_MAY2004","ALL","2015","107485534.5"
"","EU_AFTER_MAY2004","ALL","2016","107307240"
"","EU_AFTER_MAY2004","ALL","2017","107148208.5"
"","EU_AFTER_MAY2004","ALL","2018","107076149"
"","EU_AFTER_MAY2004","ALL","2019","107001768.5"
"","EU_AFTER_MAY2004","ALL","2020","106947025"
"","EU_AFTER_MAY2004","ALL","2021","103449317.5"
"","EU_AFTER_MAY2004","ALL","2022","103401333.5"
"","EU_AFTER_MAY2004","ALL","2023","103287579"
"","EU_BEFORE_FEB2020","ALL","1990","476985732.5"
"","EU_BEFORE_FEB2020","ALL","1991","478178656"
"","EU_BEFORE_FEB2020","ALL","1992","478834734"
"","EU_BEFORE_FEB2020","ALL","1993","480308313"
"","EU_BEFORE_FEB2020","ALL","1994","481376252"
"","EU_BEFORE_FEB2020","ALL","1995","482291191"
"","EU_BEFORE_FEB2020","ALL","1996","482819229"
"","EU_BEFORE_FEB2020","ALL","1997","483663080"
"","EU_BEFORE_FEB2020","ALL","1998","484213712"
"","EU_BEFORE_FEB2020","ALL","1999","484710401"
"","EU_BEFORE_FEB2020","ALL","2000","485911470"
"","EU_BEFORE_FEB2020","ALL","2001","486519979"
"","EU_BEFORE_FEB2020","ALL","2002","488845720"
"","EU_BEFORE_FEB2020","ALL","2003","490128414.5"
"","EU_BEFORE_FEB2020","ALL","2004","492304134.5"
"","EU_BEFORE_FEB2020","ALL","2005","493921592"
"","EU_BEFORE_FEB2020","ALL","2006","496476433.5"
"","EU_BEFORE_FEB2020","ALL","2007","498697469"
"","EU_BEFORE_FEB2020","ALL","2008","500944214"
"","EU_BEFORE_FEB2020","ALL","2009","502514970"
"","EU_BEFORE_FEB2020","ALL","2010","503655245.5"
"","EU_BEFORE_FEB2020","ALL","2011","503590726"
"","EU_BEFORE_FEB2020","ALL","2012","505467493.5"
"","EU_BEFORE_FEB2020","ALL","2013","506401755.3"
"","EU_BEFORE_FEB2020","ALL","2014","507921947.5"
"","EU_BEFORE_FEB2020","ALL","2015","508554228"
"","EU_BEFORE_FEB2020","ALL","2016","509535758.5"
"","EU_BEFORE_FEB2020","ALL","2017","510134017.5"
"","EU_BEFORE_FEB2020","ALL","2018","510782497.5"
"","EU_BEFORE_FEB2020","ALL","2019","511638403"
"","EU_BEFORE_FEB2020","ALL","2020","512019922"
"","EU_BEFORE_FEB2020","ALL","2021","511474844.5"
"","EU_BEFORE_FEB2020","ALL","2022","512832645"
"","EU_BEFORE_FEB2020","ALL","2023","513618609.5"
"","EU_BEFORE_MAY2004","ALL","1990","365267662"
"","EU_BEFORE_MAY2004","ALL","1991","366494710"
"","EU_BEFORE_MAY2004","ALL","1992","367549584"
"","EU_BEFORE_MAY2004","ALL","1993","369108980"
"","EU_BEFORE_MAY2004","ALL","1994","370218413"
"","EU_BEFORE_MAY2004","ALL","1995","371257253"
"","EU_BEFORE_MAY2004","ALL","1996","372237319"
"","EU_BEFORE_MAY2004","ALL","1997","373165502"
"","EU_BEFORE_MAY2004","ALL","1998","373949873"
"","EU_BEFORE_MAY2004","ALL","1999","374577016"
"","EU_BEFORE_MAY2004","ALL","2000","376076297"
"","EU_BEFORE_MAY2004","ALL","2001","377573897"
"","EU_BEFORE_MAY2004","ALL","2002","379722126"
"","EU_BEFORE_MAY2004","ALL","2003","382032572.5"
"","EU_BEFORE_MAY2004","ALL","2004","384400187.5"
"","EU_BEFORE_MAY2004","ALL","2005","386182211"
"","EU_BEFORE_MAY2004","ALL","2006","388887336.5"
"","EU_BEFORE_MAY2004","ALL","2007","391201787"
"","EU_BEFORE_MAY2004","ALL","2008","393438487"
"","EU_BEFORE_MAY2004","ALL","2009","395038086"
"","EU_BEFORE_MAY2004","ALL","2010","396456590.5"
"","EU_BEFORE_MAY2004","ALL","2011","396766641"
"","EU_BEFORE_MAY2004","ALL","2012","398996768"
"","EU_BEFORE_MAY2004","ALL","2013","399039469.3"
"","EU_BEFORE_MAY2004","ALL","2014","400138967.5"
"","EU_BEFORE_MAY2004","ALL","2015","401068693.5"
"","EU_BEFORE_MAY2004","ALL","2016","402228518.5"
"","EU_BEFORE_MAY2004","ALL","2017","402985809"
"","EU_BEFORE_MAY2004","ALL","2018","403706348.5"
"","EU_BEFORE_MAY2004","ALL","2019","404636634.5"
"","EU_BEFORE_MAY2004","ALL","2020","405072897"
"","EU_BEFORE_MAY2004","ALL","2021","408025527"
"","EU_BEFORE_MAY2004","ALL","2022","409431311.5"
"","EU_BEFORE_MAY2004","ALL","2023","410331030.5"
"","EU_MEMBERS","ALL","1990","419748239.5"
"","EU_MEMBERS","ALL","1991","420739998"
"","EU_MEMBERS","ALL","1992","421250204"
"","EU_MEMBERS","ALL","1993","422594424"
"","EU_MEMBERS","ALL","1994","423514107"
"","EU_MEMBERS","ALL","1995","424266392"
"","EU_MEMBERS","ALL","1996","424654855"
"","EU_MEMBERS","ALL","1997","425348831"
"","EU_MEMBERS","ALL","1998","425738769"
"","EU_MEMBERS","ALL","1999","426025974"
"","EU_MEMBERS","ALL","2000","427025405"
"","EU_MEMBERS","ALL","2001","427469132"
"","EU_MEMBERS","ALL","2002","429522222"
"","EU_MEMBERS","ALL","2003","430571053.5"
"","EU_MEMBERS","ALL","2004","432458292.5"
"","EU_MEMBERS","ALL","2005","433683209"
"","EU_MEMBERS","ALL","2006","435889084.5"
"","EU_MEMBERS","ALL","2007","437722114"
"","EU_MEMBERS","ALL","2008","439561057"
"","EU_MEMBERS","ALL","2009","440723014"
"","EU_MEMBERS","ALL","2010","441393278.5"
"","EU_MEMBERS","ALL","2011","440769764"
"","EU_MEMBERS","ALL","2012","441762463.5"
"","EU_MEMBERS","ALL","2013","442296101.3"
"","EU_MEMBERS","ALL","2014","443287054.5"
"","EU_MEMBERS","ALL","2015","443444870"
"","EU_MEMBERS","ALL","2016","443898817.5"
"","EU_MEMBERS","ALL","2017","444133125.5"
"","EU_MEMBERS","ALL","2018","444449770.5"
"","EU_MEMBERS","ALL","2019","444958796"
"","EU_MEMBERS","ALL","2020","445222955"
"","EU_MEMBERS","ALL","2021","444429856.5"
"","EU_MEMBERS","ALL","2022","445236364"
"","EU_MEMBERS","ALL","2023","446022328.5"
"FIN","","ALL","1970","4606300"
"FIN","","ALL","1971","4612100"
"FIN","","ALL","1972","4635900"
"FIN","","ALL","1973","4666100"
"FIN","","ALL","1974","4690600"
"FIN","","ALL","1975","4711500"
"FIN","","ALL","1976","4725700"
"FIN","","ALL","1977","4738900"
"FIN","","ALL","1978","4752500"
"FIN","","ALL","1979","4764700"
"FIN","","ALL","1980","4779500"
"FIN","","ALL","1981","4800000"
"FIN","","ALL","1982","4826900"
"FIN","","ALL","1983","4855800"
"FIN","","ALL","1984","4881800"
"FIN","","ALL","1985","4902200"
"FIN","","ALL","1986","4918200"
"FIN","","ALL","1987","4932100"
"FIN","","ALL","1988","4946500"
"FIN","","ALL","1989","4964400"
"FIN","","ALL","1990","4986400"
"FIN","","ALL","1991","5013700"
"FIN","","ALL","1992","5042000"
"FIN","","ALL","1993","5066400"
"FIN","","ALL","1994","5088300"
"FIN","","ALL","1995","5107800"
"FIN","","ALL","1996","5124500"
"FIN","","ALL","1997","5139800"
"FIN","","ALL","1998","5153500"
"FIN","","ALL","1999","5165500"
"FIN","","ALL","2000","5176220"
"FIN","","ALL","2001","5188007"
"FIN","","ALL","2002","5200598"
"FIN","","ALL","2003","5213013"
"FIN","","ALL","2004","5228172"
"FIN","","ALL","2005","5246096"
"FIN","","ALL","2006","5266268"
"FIN","","ALL","2007","5288720"
"FIN","","ALL","2008","5313399"
"FIN","","ALL","2009","5338870"
"FIN","","ALL","2010","5363352"
"FIN","","ALL","2011","5388272"
"FIN","","ALL","2012","5413971"
"FIN","","ALL","2013","5438972"
"FIN","","ALL","2014","5479660"
"FIN","","ALL","2015","5503457"
"FIN","","ALL","2016","5523904"
"FIN","","ALL","2017","5523904"
"FIN","","ALL","2018","5523904"
"FIN","","ALL","2019","5523904"
"FIN","","ALL","2020","5523904"
"FIN","","ALL","2021","5535992"
"FIN","","ALL","2022","5540745"
"FIN","","ALL","2023","5540745"
"FRA","","ALL","1970","50768400"
"FRA","","ALL","1971","51248500"
"FRA","","ALL","1972","51703000"
"FRA","","ALL","1973","52130600"
"FRA","","ALL","1974","52491600"
"FRA","","ALL","1975","52704800"
"FRA","","ALL","1976","52891400"
"FRA","","ALL","1977","53077300"
"FRA","","ALL","1978","53276600"
"FRA","","ALL","1979","53479400"
"FRA","","ALL","1980","53713900"
"FRA","","ALL","1981","53965900"
"FRA","","ALL","1982","54480400"
"FRA","","ALL","1983","54728300"
"FRA","","ALL","1984","54946700"
"FRA","","ALL","1985","55170400"
"FRA","","ALL","1986","55394200"
"FRA","","ALL","1987","55630200"
"FRA","","ALL","1988","55883700"
"FRA","","ALL","1989","56160100"
"FRA","","ALL","1990","56735100"
"FRA","","ALL","1991","57055400"
"FRA","","ALL","1992","57373600"
"FRA","","ALL","1993","57654400"
"FRA","","ALL","1994","57899500"
"FRA","","ALL","1995","58139100"
"FRA","","ALL","1996","58374800"
"FRA","","ALL","1997","58609900"
"FRA","","ALL","1998","58852600"
"FRA","","ALL","1999","58622678"
"FRA","","ALL","2000","58895702"
"FRA","","ALL","2001","59192597"
"FRA","","ALL","2002","59678253"
"FRA","","ALL","2003","60154851"
"FRA","","ALL","2004","60643306.5"
"FRA","","ALL","2005","60995911"
"FRA","","ALL","2006","61597642"
"FRA","","ALL","2007","61963276"
"FRA","","ALL","2008","62304840"
"FRA","","ALL","2009","62615899"
"FRA","","ALL","2010","62932342.5"
"FRA","","ALL","2011","63224445"
"FRA","","ALL","2012","63519077"
"FRA","","ALL","2013","63716108"
"FRA","","ALL","2014","64121249"
"FRA","","ALL","2015","64395345"
"FRA","","ALL","2016","64668129"
"FRA","","ALL","2017","64668129"
"FRA","","ALL","2018","64668129"
"FRA","","ALL","2019","64668129"
"FRA","","ALL","2020","64668129"
"FRA","","ALL","2021","64531444"
"FRA","","ALL","2022","64626628"
"FRA","","ALL","2023","64626628"
"GBR","","ALL","1970","55632200"
"GBR","","ALL","1971","55928013"
"GBR","","ALL","1972","56096677"
"GBR","","ALL","1973","56222893"
"GBR","","ALL","1974","56235642"
"GBR","","ALL","1975","56225718"
"GBR","","ALL","1976","56216121"
"GBR","","ALL","1977","56189910"
"GBR","","ALL","1978","56178025"
"GBR","","ALL","1979","56240053"
"GBR","","ALL","1980","56329673"
"GBR","","ALL","1981","56357464"
"GBR","","ALL","1982","56290711"
"GBR","","ALL","1983","56315677"
"GBR","","ALL","1984","56409327"
"GBR","","ALL","1985","56553955"
"GBR","","ALL","1986","56683835"
"GBR","","ALL","1987","56803958"
"GBR","","ALL","1988","56916448"
"GBR","","ALL","1989","57076451"
"GBR","","ALL","1990","57237493"
"GBR","","ALL","1991","57438658"
"GBR","","ALL","1992","57584530"
"GBR","","ALL","1993","57713889"
"GBR","","ALL","1994","57862145"
"GBR","","ALL","1995","58024799"
"GBR","","ALL","1996","58164374"
"GBR","","ALL","1997","58314249"
"GBR","","ALL","1998","58474943"
"GBR","","ALL","1999","58684427"
"GBR","","ALL","2000","58886065"
"GBR","","ALL","2001","59050847"
"GBR","","ALL","2002","59323498"
"GBR","","ALL","2003","59557361"
"GBR","","ALL","2004","59845842"
"GBR","","ALL","2005","60238383"
"GBR","","ALL","2006","60587349"
"GBR","","ALL","2007","60975355"
"GBR","","ALL","2008","61383157"
"GBR","","ALL","2009","61791956"
"GBR","","ALL","2010","62261967"
"GBR","","ALL","2011","62820962"
"GBR","","ALL","2012","63705030"
"GBR","","ALL","2013","64105654"
"GBR","","ALL","2014","64634893"
"GBR","","ALL","2015","65109358"
"GBR","","ALL","2016","65636941"
"GBR","","ALL","2017","66000892"
"GBR","","ALL","2018","66332727"
"GBR","","ALL","2019","66679607"
"GBR","","ALL","2020","66796967"
"GBR","","ALL","2021","67044988"
"GBR","","ALL","2022","67596281"
"GBR","","ALL","2023","67596281"
"GEO","","ALL","1980","5041500"
"GEO","","ALL","1981","5086080"
"GEO","","ALL","1982","5125627"
"GEO","","ALL","1983","5188300"
"GEO","","ALL","1984","5209726"
"GEO","","ALL","1985","5251775"
"GEO","","ALL","1986","5295342"
"GEO","","ALL","1987","5336678"
"GEO","","ALL","1988","5377300"
"GEO","","ALL","1989","5412600"
"GEO","","ALL","1990","5438850"
"GEO","","ALL","1991","5460350"
"GEO","","ALL","1992","5406600"
"GEO","","ALL","1993","5137850"
"GEO","","ALL","1994","4836075"
"GEO","","ALL","1995","4657721"
"GEO","","ALL","1996","4491698"
"GEO","","ALL","1997","4349912"
"GEO","","ALL","1998","4243606"
"GEO","","ALL","1999","4157191"
"GEO","","ALL","2000","4077131"
"GEO","","ALL","2001","4014372"
"GEO","","ALL","2002","3978514"
"GEO","","ALL","2003","3951735"
"GEO","","ALL","2004","4318350"
"GEO","","ALL","2005","4361400"
"GEO","","ALL","2006","4398000"
"GEO","","ALL","2007","4388400"
"GEO","","ALL","2008","4383750"
"GEO","","ALL","2009","4410900"
"GEO","","ALL","2010","3786694"
"GEO","","ALL","2011","4483400"
"GEO","","ALL","2012","4490700"
"GEO","","ALL","2013","4487200"
"GEO","","ALL","2014","3719413"
"GEO","","ALL","2015","3727000"
"GEO","","ALL","2016","3727000"
"GEO","","ALL","2017","3728003"
"GEO","","ALL","2018","3726548"
"GEO","","ALL","2019","3720161"
"GEO","","ALL","2020","3722715"
"GEO","","ALL","2021","3708610"
"GEO","","ALL","2022","3712500"
"GEO","","ALL","2023","3712500"
"GRC","","ALL","1970","8792800"
"GRC","","ALL","1971","8768700"
"GRC","","ALL","1972","8888600"
"GRC","","ALL","1973","8929100"
"GRC","","ALL","1974","8962000"
"GRC","","ALL","1975","9046500"
"GRC","","ALL","1976","9167200"
"GRC","","ALL","1977","9268500"
"GRC","","ALL","1978","9360000"
"GRC","","ALL","1979","9449300"
"GRC","","ALL","1980","9642500"
"GRC","","ALL","1981","9729400"
"GRC","","ALL","1982","9789500"
"GRC","","ALL","1983","9846700"
"GRC","","ALL","1984","9895800"
"GRC","","ALL","1985","9934300"
"GRC","","ALL","1986","9963600"
"GRC","","ALL","1987","10000700"
"GRC","","ALL","1988","10037000"
"GRC","","ALL","1989","10089500"
"GRC","","ALL","1990","10160500"
"GRC","","ALL","1991","10256282"
"GRC","","ALL","1992","10369828"
"GRC","","ALL","1993","10465534"
"GRC","","ALL","1994","10553032"
"GRC","","ALL","1995","10634391"
"GRC","","ALL","1996","10709150"
"GRC","","ALL","1997","10776531"
"GRC","","ALL","1998","10834910"
"GRC","","ALL","1999","10882607"
"GRC","","ALL","2000","10917457"
"GRC","","ALL","2001","10949953"
"GRC","","ALL","2002","10987559"
"GRC","","ALL","2003","11023532"
"GRC","","ALL","2004","11061735"
"GRC","","ALL","2005","11103929"
"GRC","","ALL","2006","11148533"
"GRC","","ALL","2007","11192849"
"GRC","","ALL","2008","11237068"
"GRC","","ALL","2009","11282751"
"GRC","","ALL","2010","11307557"
"GRC","","ALL","2011","11300025"
"GRC","","ALL","2012","11092783"
"GRC","","ALL","2013","10965241"
"GRC","","ALL","2014","10892369"
"GRC","","ALL","2015","10820964"
"GRC","","ALL","2016","10775989"
"GRC","","ALL","2017","10754701"
"GRC","","ALL","2018","10732894"
"GRC","","ALL","2019","10721550"
"GRC","","ALL","2020","10698589"
"GRC","","ALL","2021","10461627"
"GRC","","ALL","2022","10413982"
"GRC","","ALL","2023","10413982"
"HRV","","ALL","1971","4426221"
"HRV","","ALL","1980","4584224"
"HRV","","ALL","1981","4601469"
"HRV","","ALL","1982","4617089"
"HRV","","ALL","1983","4632681"
"HRV","","ALL","1984","4647613"
"HRV","","ALL","1985","4701699"
"HRV","","ALL","1986","4722005"
"HRV","","ALL","1987","4740076"
"HRV","","ALL","1988","4756824"
"HRV","","ALL","1989","4767105"
"HRV","","ALL","1990","4778007"
"HRV","","ALL","1991","4786112"
"HRV","","ALL","1992","4782195"
"HRV","","ALL","1993","4778625"
"HRV","","ALL","1994","4777021"
"HRV","","ALL","1995","4776000"
"HRV","","ALL","1996","4493581"
"HRV","","ALL","1997","4572474"
"HRV","","ALL","1998","4501149"
"HRV","","ALL","1999","4553769"
"HRV","","ALL","2000","4381352"
"HRV","","ALL","2001","4299642"
"HRV","","ALL","2002","4302174"
"HRV","","ALL","2003","4441800"
"HRV","","ALL","2004","4439400"
"HRV","","ALL","2005","4441946"
"HRV","","ALL","2006","4440022"
"HRV","","ALL","2007","4435982"
"HRV","","ALL","2008","4434508"
"HRV","","ALL","2009","4429078"
"HRV","","ALL","2010","4417781"
"HRV","","ALL","2011","4402788"
"HRV","","ALL","2012","4267558"
"HRV","","ALL","2013","4255689"
"HRV","","ALL","2014","4238389"
"HRV","","ALL","2015","4203604"
"HRV","","ALL","2016","4174349"
"HRV","","ALL","2017","4124531"
"HRV","","ALL","2018","4087843"
"HRV","","ALL","2019","4065253"
"HRV","","ALL","2020","4047680"
"HRV","","ALL","2021","3878981"
"HRV","","ALL","2022","4030358"
"HRV","","ALL","2023","4030358"
"HUN","","ALL","1970","10337900"
"HUN","","ALL","1971","10367500"
"HUN","","ALL","1972","10398500"
"HUN","","ALL","1973","10432100"
"HUN","","ALL","1974","10478700"
"HUN","","ALL","1975","10540600"
"HUN","","ALL","1976","10598700"
"HUN","","ALL","1977","10648000"
"HUN","","ALL","1978","10684900"
"HUN","","ALL","1979","10699300"
"HUN","","ALL","1980","10711100"
"HUN","","ALL","1981","10711800"
"HUN","","ALL","1982","10705100"
"HUN","","ALL","1983","10689500"
"HUN","","ALL","1984","10668100"
"HUN","","ALL","1985","10648700"
"HUN","","ALL","1986","10630600"
"HUN","","ALL","1987","10612700"
"HUN","","ALL","1988","10596500"
"HUN","","ALL","1989","10577900"
"HUN","","ALL","1990","10373988"
"HUN","","ALL","1991","10373400"
"HUN","","ALL","1992","10369341"
"HUN","","ALL","1993","10357522"
"HUN","","ALL","1994","10343355"
"HUN","","ALL","1995","10328965"
"HUN","","ALL","1996","10311238"
"HUN","","ALL","1997","10290486"
"HUN","","ALL","1998","10266570"
"HUN","","ALL","1999","10237530"
"HUN","","ALL","2000","10210971"
"HUN","","ALL","2001","10187575"
"HUN","","ALL","2002","10158608"
"HUN","","ALL","2003","10129551"
"HUN","","ALL","2004","10107145"
"HUN","","ALL","2005","10087065"
"HUN","","ALL","2006","10071370"
"HUN","","ALL","2007","10055780"
"HUN","","ALL","2008","10038188"
"HUN","","ALL","2009","10022649"
"HUN","","ALL","2010","10000024"
"HUN","","ALL","2011","9971727"
"HUN","","ALL","2012","9920361.5"
"HUN","","ALL","2013","9893081.5"
"HUN","","ALL","2014","9866468"
"HUN","","ALL","2015","9843028"
"HUN","","ALL","2016","9814023"
"HUN","","ALL","2017","9787965"
"HUN","","ALL","2018","9775563"
"HUN","","ALL","2019","9771140"
"HUN","","ALL","2020","9750149"
"HUN","","ALL","2021","9709891"
"HUN","","ALL","2022","9644377"
"HUN","","ALL","2023","9589872"
"IRL","","ALL","1970","2944400"
"IRL","","ALL","1971","2978300"
"IRL","","ALL","1972","3013600"
"IRL","","ALL","1973","3051000"
"IRL","","ALL","1974","3089500"
"IRL","","ALL","1975","3127400"
"IRL","","ALL","1976","3227700"
"IRL","","ALL","1977","3271900"
"IRL","","ALL","1978","3314000"
"IRL","","ALL","1979","3368200"
"IRL","","ALL","1980","3401000"
"IRL","","ALL","1981","3443400"
"IRL","","ALL","1982","3483000"
"IRL","","ALL","1983","3508000"
"IRL","","ALL","1984","3529000"
"IRL","","ALL","1985","3540000"
"IRL","","ALL","1986","3540700"
"IRL","","ALL","1987","3542900"
"IRL","","ALL","1988","3538000"
"IRL","","ALL","1989","3515200"
"IRL","","ALL","1990","3502700"
"IRL","","ALL","1991","3525700"
"IRL","","ALL","1992","3553200"
"IRL","","ALL","1993","3571700"
"IRL","","ALL","1994","3585900"
"IRL","","ALL","1995","3601300"
"IRL","","ALL","1996","3626100"
"IRL","","ALL","1997","3664313"
"IRL","","ALL","1998","3703082"
"IRL","","ALL","1999","3741647"
"IRL","","ALL","2000","3789536"
"IRL","","ALL","2001","3847198"
"IRL","","ALL","2002","3917203"
"IRL","","ALL","2003","3978862"
"IRL","","ALL","2004","4043763"
"IRL","","ALL","2005","4130722"
"IRL","","ALL","2006","4239830"
"IRL","","ALL","2007","4339026"
"IRL","","ALL","2008","4422077"
"IRL","","ALL","2009","4459305"
"IRL","","ALL","2010","4459305"
"IRL","","ALL","2011","4574888"
"IRL","","ALL","2012","4585407"
"IRL","","ALL","2013","4593124.8"
"IRL","","ALL","2014","4645440"
"IRL","","ALL","2015","4687787"
"IRL","","ALL","2016","4739597"
"IRL","","ALL","2017","4810900"
"IRL","","ALL","2018","4884900"
"IRL","","ALL","2019","4958500"
"IRL","","ALL","2020","5029900"
"IRL","","ALL","2021","5074700"
"IRL","","ALL","2022","5184000"
"IRL","","ALL","2023","5281600"
"ISL","","ALL","1970","204500"
"ISL","","ALL","1971","206300"
"ISL","","ALL","1972","209300"
"ISL","","ALL","1973","212300"
"ISL","","ALL","1974","215200"
